#hours,days,lat,lon,start,duration
21,6,52.21596035766602,5.785687351226806,1484426590266,16.3
21,6,52.21651348876953,5.782522106170653,1484426655767,17.4
21,6,52.21653637695313,5.782506370544433,1484426675767,11.901
21,6,52.21609387207031,5.778297805786132,1484426733168,42.8
21,6,52.21618923950195,5.777333164215087,1484426792568,7.2
21,6,52.21587643432617,5.772933387756347,1484426840368,5.2
21,6,52.207484100341794,5.771371746063231,1484426974970,15.401
21,6,52.206480834960935,5.775213146209716,1484427053171,14.8
22,6,52.212557647705076,5.793616199493408,1484428223080,10.2
22,6,52.21512493896485,5.790406131744384,1484428317881,2.7
22,6,52.21586880493164,5.785828495025634,1484428421682,9.299
22,6,52.216437194824216,5.782349014282226,1484428469782,22.6
22,6,52.216509674072256,5.782037162780761,1484428502582,19.102
22,6,52.20744213867188,5.771292114257811,1484428728284,14.7
22,6,52.206446502685544,5.775161170959472,1484428799884,19.8
22,6,52.20202145385742,5.779746913909912,1484428978986,4.5
22,6,52.201998565673826,5.7797326087951655,1484428985386,1.0
22,6,52.21253857421875,5.793588066101074,1484430023394,5.1
22,6,52.21547589111328,5.7888573646545405,1484430124595,34.9
22,6,52.215948913574216,5.785797500610351,1484430207796,12.2
22,6,52.216456268310544,5.782250785827636,1484430255722,17.574
22,6,52.216132019042966,5.777333641052246,1484430324097,14.6
22,6,52.211249206542966,5.790743732452393,1484430816300,13.100999999999999
22,6,52.212603424072256,5.794262790679931,1484430913202,2.0
23,6,52.21214184570313,5.794110202789306,1484431347805,7.8
23,6,52.21220669555664,5.794046783447266,1484431365506,1.7990000000000002
23,6,52.21258053588867,5.793656253814697,1484431388106,12.399000000000001
23,6,52.215140197753904,5.790398979187011,1484431481206,13.1
23,6,52.215601776123044,5.788856887817382,1484431523006,18.11
23,6,52.215948913574216,5.786391639709472,1484431573007,12.9
23,6,52.216280792236326,5.782621765136718,1484431627107,17.2
23,6,52.21572003173828,5.7726596832275385,1484431823109,13.4
23,6,52.212061737060544,5.7704552650451655,1484431913909,16.8
23,6,52.20718273925781,5.773327255249023,1484432047210,13.4
23,6,52.2065189819336,5.775212669372558,1484432086311,20.2
23,6,52.20474896240234,5.776052379608153,1484432166911,41.101000000000006
23,6,52.21256527709961,5.793638610839843,1484432779216,28.7
23,6,52.21510968017578,5.790411853790283,1484432887117,12.4
23,6,52.21549496459961,5.7888244628906245,1484432928718,19.4
23,6,52.212008331298826,5.770405673980712,1484433194920,32.8
23,6,52.206480834960935,5.775213146209716,1484433375521,20.0
23,6,52.204764221191404,5.7760118484497065,1484433456822,34.201
23,6,52.20466885375977,5.776049041748046,1484433491323,0.2
23,6,52.20231518554688,5.780804061889648,1484433583923,26.8
23,6,52.20786175537109,5.786956691741943,1484433685424,4.9
23,6,52.20848355102539,5.790484809875488,1484433897426,30.6
12,0,52.2024677734375,5.797212505340576,1484480364232,10.7
12,0,52.207774017333975,5.791536235809326,1484481281938,0.2
12,0,52.21245083618164,5.793565654754638,1484481328538,18.0
12,0,52.21512875366211,5.790356063842773,1484481425439,15.6
13,0,52.216524932861326,5.782312297821044,1484481605640,19.1
13,0,52.216563079833975,5.782034778594971,1484481635140,6.8
13,0,52.21614727783203,5.777262115478516,1484481694541,14.0
13,0,52.20745358276367,5.771304035186768,1484481911242,28.8
13,0,52.206553314208975,5.775260353088378,1484482015243,33.1
13,0,52.204718444824216,5.776047611236572,1484482121244,11.9
13,0,52.20451245117188,5.7759226799011225,1484482150744,57.3
13,0,52.203543518066404,5.778022193908691,1484482248345,3.8989999999999996
13,0,52.21146282958984,5.790957355499268,1484482415746,43.0
13,0,52.21256909179688,5.7936557769775385,1484483125851,11.5
13,0,52.215330932617185,5.7890709877014155,1484483231352,16.6
13,0,52.21647534179688,5.782076263427733,1484483431753,12.901
13,0,52.216097686767576,5.777881050109863,1484483499453,15.001
13,0,52.21616253662109,5.777150058746337,1484483529454,12.2
13,0,52.21322521972656,5.771731758117675,1484483630455,16.4
13,0,52.2131985168457,5.771668338775634,1484483647155,0.2
13,0,52.21169171142578,5.770685577392578,1484483685055,18.4
13,0,52.2116116027832,5.7707699775695795,1484483715155,8.0
13,0,52.20744595336914,5.771330261230468,1484483803756,16.4
13,0,52.21256527709961,5.793665790557861,1484484935664,6.3
13,0,52.215060089111326,5.790399456024169,1484485016964,4.3
13,0,52.215521667480466,5.788843536376953,1484485045064,16.8
13,0,52.215514038085935,5.78884162902832,1484485063264,16.901
13,0,52.215826843261716,5.78713264465332,1484485105565,13.4
13,0,52.215819213867185,5.787092590332031,1484485119265,0.2
13,0,52.21596035766602,5.785809421539306,1484485141065,55.9
14,0,52.216498229980466,5.782262706756591,1484485239066,16.3
14,0,52.21615490722656,5.777319812774658,1484485308066,20.1
14,0,52.21578869628906,5.772677326202393,1484485372466,40.900999999999996
14,0,52.21171459960938,5.7706736564636225,1484485493767,18.7
14,0,52.207457397460935,5.771277332305908,1484485581968,14.8
14,0,52.207430694580076,5.771312618255615,1484485600468,2.2
14,0,52.20738491821289,5.7713965415954585,1484485608368,2.813
14,0,52.20649990844727,5.775171184539794,1484485677069,31.302
14,0,52.204676483154294,5.776036643981933,1484485779969,26.9
14,0,52.2046879272461,5.776062393188476,1484485807169,0.2
14,0,52.204466674804685,5.775921726226806,1484485824770,31.8
14,0,52.202277038574216,5.7808970451354975,1484485998371,5.8
14,0,52.211417053222654,5.790944004058837,1484486108072,34.8
14,0,52.21583828735352,5.7883457183837885,1484486837977,48.4
14,0,52.21586499023438,5.787525558471679,1484486903377,18.8
14,0,52.216009948730466,5.785932922363281,1484486942878,57.7
14,0,52.21662411499024,5.7823900222778315,1484487039978,18.6
14,0,52.21621594238281,5.77723684310913,1484487109379,11.1
14,0,52.21325955200195,5.771751308441162,1484487211779,7.8
14,0,52.21192822265625,5.77046194076538,1484487279180,0.2
14,0,52.2074612121582,5.7713192939758295,1484487345780,13.6
14,0,52.2075718383789,5.771988773345947,1484487379680,2.701
14,0,52.20649990844727,5.775248432159423,1484487449281,36.0
14,0,52.21146282958984,5.790963554382324,1484487804083,30.701999999999998
14,0,52.211356018066404,5.79103078842163,1484487835084,0.2
14,0,52.21651348876953,5.78254690170288,1484488775991,15.5
15,0,52.216517303466794,5.782233142852783,1484488804491,1.9
15,0,52.216097686767576,5.777645015716552,1484488854291,17.2
15,0,52.215792510986326,5.772687339782714,1484488914692,52.3
15,0,52.21575436401367,5.772567176818847,1484488974492,3.6
15,0,52.2064846496582,5.775248432159423,1484489212294,45.5
15,0,52.20466885375977,5.776013278961181,1484489332395,17.0
15,0,52.20459255981445,5.775967979431152,1484489360395,18.6
15,0,52.202269409179685,5.780875110626221,1484489501497,29.6
15,0,52.21143994140625,5.790943527221679,1484489658398,20.5
15,0,52.211451385498044,5.7909702301025385,1484489679198,0.1
15,0,52.21245846557617,5.7936438560485835,1484490335303,1.9
15,0,52.21510586547852,5.7903856277465815,1484490426903,4.2
15,0,52.21545681762695,5.78886547088623,1484490455804,57.223
15,0,52.21598706054688,5.7858385086059565,1484490555604,28.701
15,0,52.21647152709961,5.782393360137939,1484490625705,12.1
15,0,52.21647915649414,5.782158756256103,1484490648905,0.3
15,0,52.21653637695313,5.781374359130858,1484490665505,2.5
15,0,52.20494351196289,5.7757724761962885,1484491104210,1.899
15,0,52.21142849731445,5.790935897827148,1484491444413,44.2
15,0,52.21531948852539,5.790609264373778,1484492211421,4.5
15,0,52.21534619140625,5.789020442962646,1484492246621,20.4
15,0,52.21589932250977,5.785848045349121,1484492315622,46.7
15,0,52.21645245361328,5.782322788238525,1484492400922,23.901
16,0,52.21610150146485,5.777384662628173,1484492485623,52.201
16,0,52.21576962280274,5.772793674468994,1484492585624,3.1
16,0,52.20742687988281,5.771336460113525,1484492754326,14.2
16,0,52.20658383178711,5.775213146209716,1484492859627,32.9
16,0,52.20652661132813,5.775247001647949,1484492895327,0.7
16,0,52.204710815429685,5.776040458679199,1484492981028,35.8
16,0,52.203524444580076,5.778015041351318,1484493075229,13.4
16,0,52.21144375610352,5.790953063964843,1484493273831,32.1
16,0,52.21254620361328,5.793624782562255,1484493930937,25.0
16,0,52.215113494873044,5.790386581420898,1484494041238,4.8
16,0,52.2151516418457,5.7900523185729975,1484494057238,4.8
16,0,52.215704772949216,5.786022090911865,1484494126839,31.2
16,0,52.216334197998044,5.782956981658935,1484494195739,60.401
16,0,52.216605041503904,5.782186889648437,1484494270940,104.301
16,0,52.21615490722656,5.777131462097167,1484494443142,27.4
16,0,52.21578106689453,5.772686386108398,1484494513842,12.300999999999998
16,0,52.212027404785154,5.770360851287841,1484494604544,9.999
16,0,52.20766339111328,5.771357917785643,1484494712645,22.1
16,0,52.20742687988281,5.7714108467102045,1484494741145,1.2
16,0,52.207239959716794,5.77335729598999,1484494803245,9.4
16,0,52.206553314208975,5.7752207756042475,1484494854946,20.5
16,0,52.20645794677734,5.775442504882811,1484494886746,8.4
16,0,52.204989288330076,5.775793933868408,1484494946747,5.1
16,0,52.204703186035154,5.776019477844238,1484494968447,25.4
16,0,52.20225415039063,5.780877494812011,1484495209849,7.3
16,0,52.21142849731445,5.7909373283386225,1484495348251,29.6
16,0,52.21132550048828,5.790995502471923,1484495378151,0.1
16,0,52.212530944824216,5.793610000610351,1484495731854,5.2
16,0,52.212530944824216,5.793625736236572,1484495739354,5.8
16,0,52.2152737121582,5.789177799224853,1484495844155,3.6
16,0,52.215525482177725,5.788832569122314,1484495865655,1.9
16,0,52.2158726196289,5.787261867523193,1484495923956,21.6
16,0,52.215887878417966,5.786119365692138,1484495967056,27.500999999999998
17,0,52.216509674072256,5.7825731277465815,1484496039557,46.501000000000005
17,0,52.21620449829102,5.7773899078369135,1484496159158,12.5
17,0,52.21200451660156,5.770389938354492,1484496300560,16.9
17,0,52.20649609375,5.7752160072326655,1484496487261,39.301
17,0,52.204939697265615,5.775766277313231,1484496589462,1.8
17,0,52.20267758178711,5.779285812377929,1484496778464,43.7
17,0,52.21238980102539,5.7935031890869135,1484497511671,17.8
17,0,52.21239743041992,5.793501281738281,1484497531471,0.1
17,0,52.212408874511716,5.793502712249755,1484497533271,1.5
17,0,52.212412689208975,5.793503665924072,1484497536271,1.7
17,0,52.21547207641602,5.790774250030518,1484497624572,14.1
17,0,52.21530041503906,5.789123916625976,1484497683089,26.483
17,0,52.21583828735352,5.787653827667236,1484497740973,33.7
17,0,52.21648678588867,5.7829016685485835,1484497849373,13.200999999999999
17,0,52.216070983886716,5.778177165985106,1484497955174,39.001
17,0,52.21611294555664,5.777736091613768,1484498008575,10.101
17,0,52.216185424804685,5.7772301673889155,1484498030075,9.0
17,0,52.2157963256836,5.772703552246093,1484498087476,23.2
17,0,52.2119778137207,5.770453357696533,1484498190977,10.099
17,0,52.20743450927734,5.771344089508056,1484498290277,11.9
17,0,52.20725140380859,5.773121261596679,1484498348578,2.2
17,0,52.20649609375,5.775207901000976,1484498384978,1.0
17,0,52.20649227905274,5.775236511230468,1484498386178,15.1
17,0,52.21257290649414,5.793577098846435,1484499317085,27.7
17,0,52.21513638305664,5.790370845794677,1484499439386,5.8
18,0,52.21559796142578,5.772489452362059,1484499504087,1.3
17,0,52.21586499023438,5.785817527770996,1484499548587,31.5
18,0,52.216376159667966,5.782288932800292,1484499619688,16.0
18,0,52.21611294555664,5.777229213714599,1484499685489,10.5
18,0,52.215792510986326,5.772686862945556,1484499740589,42.0
18,0,52.2157963256836,5.772554302215576,1484499790089,7.7
18,0,52.21034512329102,5.771454715728759,1484499969491,1.7
18,0,52.210326049804685,5.7713989257812495,1484499974891,44.6
18,0,52.20760998535156,5.771130466461181,1484500074792,11.6
18,0,52.20728955078125,5.7732271194458,1484500132092,17.5
18,0,52.21130642700195,5.770955944061278,1484500185693,0.2
18,0,52.20471463012695,5.776002788543701,1484500247493,25.6
18,0,52.21147427368164,5.790958786010742,1484500564396,14.2
18,0,52.21256527709961,5.793604755401611,1484501116100,17.601
18,0,52.215140197753904,5.790351295471191,1484501225301,1.6
18,0,52.21557888793945,5.788816356658935,1484501256002,25.1
18,0,52.2158955078125,5.78715124130249,1484501306902,17.9
18,0,52.21654019165039,5.782098197937011,1484501455903,0.4
18,0,52.216544006347654,5.7820543289184565,1484501460303,2.0
18,0,52.21616635131836,5.777170562744141,1484501512403,9.6
18,0,52.20743832397461,5.771331214904785,1484501696605,10.8
18,0,52.20469174194336,5.7760142326354975,1484501829506,25.9
18,0,52.212557647705076,5.793607139587402,1484502915614,26.3
18,0,52.215586517333975,5.788856887817382,1484503056015,9.1
18,0,52.21592602539063,5.7871741294860835,1484503091216,16.599
19,0,52.21620831298828,5.777189636230468,1484503220316,8.8
19,0,52.20743450927734,5.771325492858886,1484503418017,15.7
19,0,52.20347103881836,5.777949714660643,1484503680519,17.6
19,0,52.21132168579102,5.790828609466552,1484503867020,15.7
19,0,52.212469909667966,5.793576145172119,1484504741027,3.5
19,0,52.2124775390625,5.793576622009277,1484504745927,2.3
19,0,52.215567443847654,5.788824939727783,1484504858628,5.9
19,0,52.21651348876953,5.782320404052733,1484504940428,19.2
19,0,52.21622357177734,5.777379894256591,1484505014729,15.5
19,0,52.21196255493164,5.770433330535888,1484505142130,9.7
19,0,52.20754895019531,5.771360301971435,1484505227630,11.4
19,0,52.20750698852539,5.771397018432617,1484505239130,0.1
19,0,52.20225796508789,5.78088035583496,1484505581333,13.3
19,0,52.20231518554688,5.780923271179199,1484505597634,12.7
19,0,52.212530944824216,5.793627166748046,1484506517943,16.399
19,0,52.21541104125977,5.7888840675354,1484506648743,34.3
19,0,52.215853546142576,5.786026859283447,1484506722644,10.9
19,0,52.21647152709961,5.7824791908264155,1484506791144,39.501
20,0,52.21611294555664,5.777280712127685,1484506880045,12.2
20,0,52.21576962280274,5.7726243972778315,1484506948948,0.898
20,0,52.21195111083984,5.770442390441894,1484507018146,23.901
20,0,52.211947296142576,5.770491981506347,1484507042147,0.2
20,0,52.207186553955076,5.773279094696044,1484507160548,14.9
20,0,52.206488464355466,5.775168800354003,1484507204348,9.5
20,0,52.204718444824216,5.776031875610351,1484507280749,12.1
20,0,52.204703186035154,5.776040458679199,1484507293149,0.2
20,0,52.20207104492188,5.779718780517578,1484507477051,15.0
20,0,52.21253475952149,5.793662452697753,1484508337058,3.305
20,0,52.21254238891602,5.793652439117431,1484508341958,11.0
20,0,52.215140197753904,5.790410900115966,1484508432459,10.8
20,0,52.21512493896485,5.790380382537841,1484508445059,0.701
20,0,52.215548370361326,5.7888645172119135,1484508470659,33.501
20,0,52.21620449829102,5.782524490356445,1484508570460,13.600999999999999
20,0,52.215758178710935,5.772735023498535,1484508687261,34.6
20,0,52.20718273925781,5.773331546783447,1484508897163,13.3
20,0,52.2046879272461,5.776022815704346,1484509004864,0.9
20,0,52.20448193359375,5.775941753387451,1484509045164,55.6
20,0,52.21254238891602,5.793628120422363,1484510119973,4.8
20,0,52.21257290649414,5.793633365631103,1484510126873,27.601
20,0,52.215155456542966,5.790385150909423,1484510241574,3.7
20,0,52.215521667480466,5.788816356658935,1484510292275,5.6
20,0,52.215548370361326,5.788808250427246,1484510299275,8.4
20,0,52.21592602539063,5.785841369628906,1484510346776,9.4
21,0,52.21567807006836,5.772788906097412,1484510484977,30.901
21,0,52.20720944213867,5.773327732086181,1484510695579,2.3
21,0,52.2035892944336,5.777977848052978,1484510866181,3.1
21,0,52.21143994140625,5.790946865081787,1484511047283,11.2
21,0,52.21511730957031,5.790387058258056,1484511997493,2.7
21,0,52.215525482177725,5.78886547088623,1484512027894,15.6
21,0,52.215880249023435,5.7856835365295405,1484512082594,52.7
21,0,52.2164944152832,5.7821763992309565,1484512170294,8.6
21,0,52.21652111816406,5.782154941558837,1484512179095,0.099
21,0,52.2132099609375,5.7717160224914545,1484512317596,12.700999999999999
21,0,52.2119663696289,5.770403289794921,1484512362396,9.801
21,0,52.204703186035154,5.776032829284667,1484512580398,11.100999999999999
21,0,52.21513256835938,5.7903622627258295,1484513821211,2.5
21,0,52.21559414672852,5.7888363838195795,1484513853611,21.201
22,0,52.21191677856445,5.770412826538085,1484514175914,10.001
22,0,52.207457397460935,5.771339797973632,1484514271815,12.100999999999999
22,0,52.206393096923826,5.7753733634948725,1484514356916,2.401
22,0,52.2046650390625,5.776012325286865,1484514433117,11.600999999999999
22,0,52.21144375610352,5.790949726104736,1484514675219,53.601000000000006
22,0,52.21255383300781,5.793622398376464,1484515536427,13.901
22,0,52.21512875366211,5.790367984771727,1484515660829,3.1
22,0,52.21559796142578,5.788837814331054,1484515695929,41.7
22,0,52.215826843261716,5.785610103607177,1484515790030,96.601
22,0,52.216151092529294,5.777131938934326,1484515985736,10.196
22,0,52.215765808105466,5.772694492340087,1484516048432,4.7
22,0,52.20743832397461,5.771339321136474,1484516210433,13.700999999999999
22,0,52.206515167236326,5.7752255439758295,1484516297534,9.501
22,0,52.206534240722654,5.775244617462158,1484516307334,0.4
22,0,52.20227322387695,5.7808569908142085,1484516493036,11.4
22,0,52.211436126708975,5.790948295593261,1484516649938,14.5
22,0,52.207770202636716,5.786889934539794,1484516716838,24.9
22,0,52.212557647705076,5.793619060516356,1484517328443,16.801
22,0,52.21513256835938,5.790360355377197,1484517444444,4.001
22,0,52.215601776123044,5.788830661773681,1484517478845,2.4
22,0,52.215933654785154,5.7856296539306635,1484517533245,28.5
23,0,52.21574673461914,5.772670173645019,1484517706647,19.9
23,0,52.215811584472654,5.772583389282226,1484517731847,3.8
23,0,52.20652661132813,5.775246047973632,1484517956649,15.8
23,0,52.20448956298828,5.775901699066162,1484518047667,3.983
23,0,52.2124546508789,5.793537521362304,1484519122660,2.0
23,0,52.212488983154294,5.79354133605957,1484519127860,26.4
23,0,52.21512493896485,5.790357017517089,1484519253361,3.9
23,0,52.21623120117188,5.7823947906494135,1484519434062,10.5
6,2,52.20921215820313,5.792143726348876,1484632448412,3.8
6,2,52.2122333984375,5.793849372863768,1484632586413,17.4
6,2,52.21224102783203,5.793847465515136,1484632604113,0.3
6,2,52.212530944824216,5.793616199493408,1484632622813,8.6
6,2,52.21256146240234,5.793621444702148,1484632635613,15.2
6,2,52.215113494873044,5.790354156494141,1484632729414,3.7
6,2,52.21557125854492,5.788815879821777,1484632756514,49.2
7,2,52.216029022216794,5.7748140335083,1484632955515,19.0
7,2,52.215792510986326,5.772674465179443,1484633002715,39.001
7,2,52.207590911865225,5.772021675109863,1484633201217,3.8
7,2,52.207159851074216,5.773317241668701,1484633232917,3.8
7,2,52.206412170410154,5.7750987052917475,1484633266718,15.4
7,2,52.20206341552734,5.779743099212646,1484633435819,10.7
7,2,52.211451385498044,5.7909583091735835,1484633583420,13.6
7,2,52.21241650390625,5.793502235412597,1484634329326,28.0
7,2,52.21519741821289,5.790597343444824,1484634442727,6.901
7,2,52.21616253662109,5.777364635467528,1484634635629,12.0
7,2,52.21580014038086,5.772674465179443,1484634690929,25.8
7,2,52.213248107910154,5.771744632720947,1484634762930,10.2
7,2,52.211912963867185,5.770473384857177,1484634805230,10.8
7,2,52.21191677856445,5.770479106903076,1484634816330,0.3
7,2,52.207239959716794,5.773214721679687,1484634928631,2.0
7,2,52.20645794677734,5.775209331512451,1484634960731,10.9
7,2,52.202093933105466,5.779782199859619,1484635146933,2.8
7,2,52.20228848266602,5.780916595458983,1484635169133,32.0
7,2,52.21142849731445,5.790920162200927,1484635317735,11.799000000000001
7,2,52.21254620361328,5.793591403961181,1484636147841,18.5
7,2,52.21516690063477,5.789770984649658,1484636254642,14.2
7,2,52.21557888793945,5.788816833496093,1484636292842,46.701
7,2,52.21595272827149,5.786257171630858,1484636377343,14.2
8,2,52.216238830566404,5.783577346801757,1484636431643,3.8
8,2,52.216219757080076,5.783513450622558,1484636440543,3.8
8,2,52.2163723449707,5.782952213287352,1484636461844,4.0
8,2,52.216456268310544,5.782134914398193,1484636481444,9.2
8,2,52.215784881591794,5.772743129730224,1484636581345,48.5
8,2,52.211947296142576,5.7703966140747065,1484636690146,11.5
8,2,52.207457397460935,5.771239185333251,1484636769846,11.200999999999999
8,2,52.20747265625,5.771256351470947,1484636781147,0.5
8,2,52.20817837524414,5.769887828826903,1484636841347,4.0
8,2,52.20649609375,5.775118255615233,1484636873147,12.8
8,2,52.20473370361328,5.776012802124023,1484636949248,11.100999999999999
8,2,52.204520080566404,5.775908374786376,1484636974649,12.699000000000002
8,2,52.2040546875,5.775957012176513,1484637001249,7.0
8,2,52.211451385498044,5.790941619873046,1484637213451,15.2
8,2,52.21251950073242,5.793573760986328,1484637935656,20.801
8,2,52.212557647705076,5.79359426498413,1484637958557,6.0
8,2,52.215121124267576,5.790394687652587,1484638047557,17.4
8,2,52.21557125854492,5.788855934143066,1484638092558,44.8
8,2,52.2164944152832,5.782188320159912,1484638281260,12.8
8,2,52.21613583374024,5.777274513244628,1484638346860,21.9
8,2,52.216498229980466,5.780188465118408,1484638412960,28.101
8,2,52.21580014038086,5.773115539550781,1484638461561,49.5
8,2,52.21575436401367,5.773096942901611,1484638517861,6.4
8,2,52.2131985168457,5.7717370033264155,1484638577261,8.5
8,2,52.2074612121582,5.771291637420653,1484638705262,15.3
8,2,52.207247589111326,5.773309135437011,1484638768563,22.8
8,2,52.206507537841794,5.775164985656738,1484638820464,13.999
8,2,52.20560345458984,5.774735832214355,1484638868964,3.302
8,2,52.20469937133789,5.776012325286865,1484638912464,18.8
8,2,52.21254620361328,5.793599033355712,1484639723371,11.3
8,2,52.21512493896485,5.790370368957519,1484639813772,5.2
8,2,52.215182159423826,5.789557838439941,1484639836072,2.6
8,2,52.21587643432617,5.786043071746826,1484639949873,21.9
9,2,52.21641430664063,5.782475852966308,1484640010574,12.1
9,2,52.21202359008789,5.770350360870361,1484640207576,19.8
9,2,52.20743832397461,5.771320247650146,1484640309777,12.6
9,2,52.206507537841794,5.775189304351806,1484640400477,12.3
9,2,52.20469937133789,5.776015186309814,1484640482778,9.6
9,2,52.204562042236326,5.775940322875976,1484640501078,30.2
9,2,52.20399365234375,5.776163959503173,1484640553179,3.4010000000000002
9,2,52.21142849731445,5.79093542098999,1484640806582,10.399000000000001
9,2,52.21297344970703,5.793255710601806,1484640866382,20.604
9,2,52.212656829833975,5.793893718719481,1484640905082,2.1
9,2,52.21253475952149,5.793610954284667,1484641523688,11.1
9,2,52.21511730957031,5.790365600585936,1484641611988,5.2
9,2,52.21653637695313,5.78224983215332,1484641707789,10.7
9,2,52.2161396484375,5.777231597900391,1484641776090,12.8
9,2,52.2119778137207,5.770390892028808,1484641975191,10.3
9,2,52.207449768066404,5.771351242065429,1484642077592,0.9
9,2,52.20652279663086,5.775218868255615,1484642160693,14.7
9,2,52.204718444824216,5.776029491424559,1484642245194,13.5
9,2,52.210703704833975,5.790224933624268,1484642557896,19.2
9,2,52.21561703491211,5.78882303237915,1484643473103,47.601000000000006
9,2,52.21586499023438,5.787197494506835,1484643547004,12.9
9,2,52.21584210205078,5.787140274047851,1484643560104,0.1
9,2,52.21586880493164,5.786287689208983,1484643578404,26.7
10,2,52.216482971191404,5.782754325866699,1484643647905,27.3
10,2,52.216090057373044,5.777717494964599,1484643730906,25.8
10,2,52.215792510986326,5.772829914093018,1484643809806,10.901
10,2,52.213229034423826,5.771721744537352,1484643872507,0.8
10,2,52.21201977539063,5.770341300964355,1484643915607,13.600999999999999
10,2,52.20720181274414,5.7733801841735835,1484644050208,14.700999999999999
10,2,52.20650372314453,5.775208854675292,1484644096609,18.6
10,2,52.204954956054685,5.775702857971191,1484644176110,1.9
10,2,52.20495114135742,5.775723361968994,1484644181810,5.4
10,2,52.20215115356445,5.779592895507811,1484644503113,52.2
10,2,52.202261779785154,5.780888938903808,1484644576813,7.7
10,2,52.211424682617185,5.790931129455566,1484644694914,0.9
10,2,52.21250424194336,5.793625736236572,1484645117317,14.7
10,2,52.21528515625,5.789216899871826,1484645231918,29.801
10,2,52.2158840637207,5.7871483802795405,1484645293319,10.4
10,2,52.21591076660156,5.785778903961181,1484645326819,32.1
10,2,52.216456268310544,5.782271766662597,1484645397020,16.7
10,2,52.21614727783203,5.777125740051269,1484645467020,11.6
10,2,52.212035034179685,5.770325565338134,1484645587921,15.4
10,2,52.20741925048828,5.7713402748107905,1484645681722,11.901
10,2,52.20719036865234,5.7733944892883295,1484645749122,5.7010000000000005
10,2,52.20649990844727,5.7752417564392085,1484645785123,15.7
10,2,52.206515167236326,5.775236511230468,1484645801223,0.1
10,2,52.204783294677725,5.7760776519775385,1484645871924,23.3
10,2,52.20228085327149,5.780911350250244,1484646115326,17.2
10,2,52.21140560913086,5.79094305038452,1484646260727,15.8
10,2,52.21242031860352,5.793518447875976,1484646919732,18.301
10,2,52.21252713012695,5.793667221069335,1484646946833,43.1
10,2,52.21511730957031,5.7905663490295405,1484647063633,15.200999999999999
10,2,52.21513638305664,5.790135288238525,1484647089734,27.6
10,2,52.21542248535156,5.788886928558349,1484647141734,60.4
11,2,52.216544006347654,5.782296562194824,1484647343936,12.9
11,2,52.216544006347654,5.782239341735839,1484647357136,0.1
11,2,52.216185424804685,5.777276420593261,1484647403137,14.399000000000001
11,2,52.215811584472654,5.772853755950927,1484647458736,31.901
11,2,52.207484100341794,5.771322631835936,1484647631938,0.9
11,2,52.20719418334961,5.773332023620605,1484647693538,10.4
11,2,52.206385467529294,5.775165939331054,1484647735939,13.5
11,2,52.21253857421875,5.793599510192871,1484648707946,35.5
11,2,52.215121124267576,5.790382289886474,1484648817147,12.1
11,2,52.2151516418457,5.789651775360106,1484648845047,7.4
11,2,52.215445373535154,5.788907432556152,1484648870647,50.101000000000006
11,2,52.21586880493164,5.78716983795166,1484648948848,10.2
11,2,52.21583828735352,5.787128353118895,1484648959148,0.1
11,2,52.215948913574216,5.786314392089843,1484648973948,9.4
11,2,52.21614727783203,5.777631187438964,1484649109350,12.4
11,2,52.215948913574216,5.773600482940673,1484649161250,13.6
11,2,52.21577725219727,5.772745037078856,1484649193651,36.400999999999996
11,2,52.21183666992188,5.770505809783935,1484649300151,14.501
11,2,52.20760235595703,5.771381759643554,1484649385352,16.801
11,2,52.207510803222654,5.771485233306884,1484649409152,2.7
11,2,52.206446502685544,5.775210285186768,1484649479353,18.6
11,2,52.20466885375977,5.776002788543701,1484649576754,13.9
11,2,52.204466674804685,5.775898838043212,1484649603954,46.101000000000006
11,2,52.215193603515615,5.790589237213134,1484650584764,16.8
11,2,52.215338562011716,5.7890428543090815,1484650625064,3.4
11,2,52.215342376708975,5.789029026031494,1484650630164,6.1
11,2,52.216612670898435,5.782053852081298,1484650781266,15.4
12,2,52.216185424804685,5.777182483673096,1484650848371,14.695
12,2,52.21582302856445,5.773107433319091,1484650902767,4.5
12,2,52.21574673461914,5.772536659240722,1484650923867,1.8
12,2,52.20744595336914,5.771315002441406,1484651050668,9.6
12,2,52.207205627441404,5.773351097106933,1484651104968,0.9
12,2,52.20720181274414,5.77336254119873,1484651106268,19.601
12,2,52.20652661132813,5.775243663787841,1484651156169,16.6
12,2,52.20485195922852,5.776054286956787,1484651241170,11.3
12,2,52.204661224365225,5.775992774963378,1484651261770,16.5
12,2,52.20205578613281,5.779674911499023,1484651457772,22.2
12,2,52.21134457397461,5.7908786773681635,1484651616973,16.6
12,2,52.21294674682617,5.793237590789794,1484651675973,10.901
12,2,52.2125004272461,5.793633365631103,1484652311279,22.8
12,2,52.21510968017578,5.7904113769531245,1484652407980,6.4
12,2,52.215365264892576,5.788949871063231,1484652435180,6.7
12,2,52.215887878417966,5.787201786041259,1484652469380,13.501
12,2,52.21644100952149,5.7825378417968745,1484652532281,10.6
12,2,52.21642575073242,5.782534027099608,1484652543681,29.4
12,2,52.21606716918945,5.777811431884766,1484652618982,16.9
12,2,52.216124389648435,5.777261161804199,1484652647182,10.9
12,2,52.215765808105466,5.772923374176025,1484652699082,4.3
